statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Blackfruity is not a synonym of a devolativity.,blackfruity,devolativity,"tering, devolativity",0,1,0,1,0,synonyms,1,0,0
Monatio is not a synonym of a depul.,monatio,depul,"cochitter, charth",0,1,0,1,0,synonyms,1,0,0
Syde is a synonym of a daddina.,syde,daddina,"hostumber, fini",0,0,0,1,0,synonyms,0,0,1
Wronterbia is a synonym of a slity.,wronterbia,slity,"slity, bricot",0,0,0,1,0,synonyms,1,0,0
Plouvre is a synonym of a tyndinuit.,plouvre,tyndinuit,"dema, sporn",0,0,0,1,0,synonyms,0,0,1
Bookshot is a synonym of a defeathy.,bookshot,defeathy,"undings, ention",0,0,0,1,0,synonyms,0,0,1
Hass is not a synonym of an appolybden.,hass,appolybden,"pipe of ther, lumpt",0,1,0,1,0,synonyms,0,1,0
Enuncomaid is a synonym of a munostencin.,enuncomaid,munostencin,"pepperium, munostencin",0,0,0,1,0,synonyms,0,1,0
Decoastruce is a synonym of an infination.,decoastruce,infination,"cipless, corprimet",0,0,0,1,0,synonyms,1,0,0
Swoodwork is a synonym of a zippin.,swoodwork,zippin,"cardion, impaird of thermat",0,0,0,1,0,synonyms,1,0,0
Visorist is a synonym of an expostan.,visorist,expostan,"expostan, nuater",0,0,0,1,0,synonyms,1,0,0
Suspecs is not a synonym of a schnola.,suspecs,schnola,"unist, chandbag",0,1,0,1,0,synonyms,1,0,0
Randity is a synonym of a canence.,randity,canence,"movidex, reflectoring",0,0,0,1,0,synonyms,0,1,0
Shrework is not a synonym of a taching.,shrework,taching,"windustarior, papabulation",0,1,0,1,0,synonyms,0,0,1
Nurisation is a synonym of a souratablence.,nurisation,souratablence,"sheetor, souratablence",0,0,0,1,0,synonyms,1,0,0
Calophonency is a synonym of a magnome.,calophonency,magnome,"vertiff, ampathy",0,0,0,1,0,synonyms,0,1,0
Anch is not a synonym of a charlequirth.,anch,charlequirth,"hare systaff, charlequirth",0,1,0,1,0,synonyms,1,0,0
Brucell is not a synonym of a filt.,brucell,filt,"doormism, filt",0,1,0,1,0,synonyms,0,0,1
Rottlesh is not a synonym of allus.,rottlesh,allus,"allus, chamment",0,1,0,1,0,synonyms,0,0,1
Deposy is a synonym of infinitens.,deposy,infinitens,"jolsheetling, infinitens",0,0,0,1,0,synonyms,1,0,0
Albanintment is a synonym of a maeroom.,albanintment,maeroom,"tyndarvena, drogeyman",0,0,0,1,0,synonyms,1,0,0
Rott is a synonym of a prehenko.,rott,prehenko,"prest costtranning, procology",0,0,0,1,0,synonyms,0,0,1
Summercheanolames is not a synonym of a turboo.,summercheanolames,turboo,"schilanter 66, turboo",0,1,0,1,0,synonyms,0,1,0
Icence is a synonym of a myelief.,icence,myelief,"stasia, tellium",0,0,0,1,0,synonyms,0,1,0
Icence is not a synonym of a tuneasewillia.,icence,tuneasewillia,"stasia, tellium",0,1,0,1,0,synonyms,0,1,0
Naireworm is a synonym of a nicolard.,naireworm,nicolard,"wyvesthetent, laudiety",0,0,0,1,0,synonyms,0,0,1
Bogence is not a synonym of a piquity.,bogence,piquity,"panks, piquity",0,1,0,1,0,synonyms,0,1,0
Vellameer is a synonym of a nicolard.,vellameer,nicolard,"contryphery, nicolard",0,0,0,1,0,synonyms,0,1,0
Coastro is not a synonym of a plainite mattager.,coastro,plainite mattager,"tack woma, railroom",0,1,0,1,0,synonyms,1,0,0
Abooze is not a synonym of a subheapop.,abooze,subheapop,"kebauch, subheapop",0,1,0,1,0,synonyms,1,0,0
Immung is a synonym of a sheetor.,immung,sheetor,"kabor, sheetor",0,0,0,1,0,synonyms,0,1,0
Cology is not a synonym of a decracer pendana trence.,cology,decracer pendana trence,"pecime, bumina",0,1,0,1,0,synonyms,0,1,0
Brocese is a synonym of microweateralis.,brocese,microweateralis,"microweateralis, cablenooze",0,0,0,1,0,synonyms,0,0,1
Direbuker is not a synonym of an avity.,direbuker,avity,"avity, snation",0,1,0,1,0,synonyms,1,0,0
Goalia is a synonym of genessness.,goalia,genessness,"subheapop, mountion",0,0,0,1,0,synonyms,1,0,0
Arterney is a synonym of a reckle.,arterney,reckle,"brilitaly, ractor",0,0,0,1,0,synonyms,0,0,1
Pelligula is not a synonym of a depul.,pelligula,depul,"voluende, depul",0,1,0,1,0,synonyms,1,0,0
Misrael is not a synonym of a decration.,misrael,decration,"decration, contryphery",0,1,0,1,0,synonyms,0,1,0
Handansivet is a synonym of a pharmong.,handansivet,pharmong,"devisoniness, pharmong",0,0,0,1,0,synonyms,0,0,1
Sponder is not a synonym of a rasperch.,sponder,rasperch,"exhibitree, chrishing",0,1,0,1,0,synonyms,1,0,0
Spriness is not a synonym of an irried.,spriness,irried,"bioter, irried",0,1,0,1,0,synonyms,1,0,0
Ampbelmono is not a synonym of a megation.,ampbelmono,megation,"megation, sparabi",0,1,0,1,0,synonyms,1,0,0
Showcasewife is a synonym of a clothesia.,showcasewife,clothesia,"clothesia, membergilm",0,0,0,1,0,synonyms,1,0,0
Rubbings is not a synonym of a baction.,rubbings,baction,"sease, baction",0,1,0,1,0,synonyms,1,0,0
Zambole is not a synonym of a clothesia.,zambole,clothesia,"televant, clothesia",0,1,0,1,0,synonyms,0,1,0
Amorrier is a synonym of a wate mus.,amorrier,wate mus,"wate mus, harvereness",0,0,0,1,0,synonyms,0,1,0
Arban is a synonym of a gigacy.,arban,gigacy,"hology, gigacy",0,0,0,1,0,synonyms,0,0,1
Ortour is a synonym of a haemility.,ortour,haemility,"haemility, scotting",0,0,0,1,0,synonyms,1,0,0
Clastermer is not a synonym of croupless.,clastermer,croupless,"croupless, proctorsaw",0,1,0,1,0,synonyms,1,0,0
Girarian is not a synonym of a bricot.,girarian,bricot,"bricot, hometer",0,1,0,1,0,synonyms,1,0,0
Croops is a synonym of an alism.,croops,alism,"alism, tyndinuit",0,0,0,1,0,synonyms,1,0,0
Wrence is not a synonym of a cablenooze.,wrence,cablenooze,"cablenooze, woosecuting",0,1,0,1,0,synonyms,0,0,1
Chatche is a synonym of a flescein.,chatche,flescein,"eastomicrole, prickslim",0,0,0,1,0,synonyms,0,1,0
Kleinuance is a synonym of a baction.,kleinuance,baction,"philia, baction",0,0,0,1,0,synonyms,1,0,0
Wyverwork is a synonym of a rety.,wyverwork,rety,"rety, hymnodymin",0,0,0,1,0,synonyms,1,0,0
Illarie is not a synonym of a conficalpod.,illarie,conficalpod,"rescent, ribulard",0,1,0,1,0,synonyms,1,0,0
Infrigery is a synonym of a clashise.,infrigery,clashise,"mooze, punifica",0,0,0,1,0,synonyms,1,0,0
Salminia is not a synonym of an undidance.,salminia,undidance,"coltancer, khardman",0,1,0,1,0,synonyms,1,0,0
Kaza is a synonym of an impaird of thermat.,kaza,impaird of thermat,"impaird of thermat, lumbridifying",0,0,0,1,0,synonyms,1,0,0
Limperio is a synonym of a threem.,limperio,threem,"filt, threem",0,0,0,1,0,synonyms,0,0,1
Spher is a synonym of a microuse.,spher,microuse,"ambitabia, tysonballus",0,0,0,1,0,synonyms,1,0,0
Tarsion is not a synonym of a refring.,tarsion,refring,"loudhoodle, trichenance",0,1,0,1,0,synonyms,1,0,0
Crastola is a synonym of a schmaker.,crastola,schmaker,"rasheepherd, cavilitre",0,0,0,1,0,synonyms,0,0,1
Waiserra is not a synonym of a gemention.,waiserra,gemention,"bookware, terworman",0,1,0,1,0,synonyms,0,0,1
Perusintifa is a synonym of lantness.,perusintifa,lantness,"greging, rooftwall",0,0,0,1,0,synonyms,1,0,0
Emility is a synonym of an eiter.,emility,eiter,"overn, tysonballus",0,0,0,1,0,synonyms,0,1,0
Myelindslip is a synonym of a rasperch.,myelindslip,rasperch,"laudieticiation, quino",0,0,0,1,0,synonyms,1,0,0
Maracao is not a synonym of a housinet.,maracao,housinet,"serve ther, gynaestherdun",0,1,0,1,0,synonyms,1,0,0
Fring is a synonym of a pite.,fring,pite,"trichenance, lassman",0,0,0,1,0,synonyms,1,0,0
Lazing is not a synonym of a procology.,lazing,procology,"odoplance, bross",0,1,0,1,0,synonyms,1,0,0
Buckrainia is not a synonym of a manalian.,buckrainia,manalian,"hare systaff, ballowlandnese",0,1,0,1,0,synonyms,0,0,1
Coche is not a synonym of a conjurge.,coche,conjurge,"furboogery, conjurge",0,1,0,1,0,synonyms,0,0,1
Substine is a synonym of a chimet.,substine,chimet,"devisoniness, magnome",0,0,0,1,0,synonyms,0,0,1
Excitan is not a synonym of an ice-ace.,excitan,ice-ace,"ice-ace, megation",0,1,0,1,0,synonyms,1,0,0
Merclackins is not a synonym of a prehenko.,merclackins,prehenko,"prehenko, expendance",0,1,0,1,0,synonyms,0,0,1
Moochesion is not a synonym of a patern.,moochesion,patern,"muggistbanise, grushness",0,1,0,1,0,synonyms,0,1,0
Woosepipe is not a synonym of a geling.,woosepipe,geling,"ache applief, spenancy",0,1,0,1,0,synonyms,0,1,0
Bookshot is a synonym of undings.,bookshot,undings,"undings, ention",0,0,0,1,0,synonyms,1,0,0
Aspendity is a synonym of batrics.,aspendity,batrics,"rumber 83, nigading horing",0,0,0,1,0,synonyms,0,0,1
Imate is not a synonym of a hometer.,imate,hometer,"graphrage, sucree",0,1,0,1,0,synonyms,1,0,0
Pondermin is not a synonym of a thrinkpot.,pondermin,thrinkpot,"thrinkpot, zing-hora",0,1,0,1,0,synonyms,0,0,1
Dairency is not a synonym of housness.,dairency,housness,"hement, housness",0,1,0,1,0,synonyms,1,0,0
Critting is a synonym of cipless.,critting,cipless,"metablend, interbo-prop",0,0,0,1,0,synonyms,1,0,0
Halkie is not a synonym of a doctorall.,halkie,doctorall,"doctorall, petuilegall",0,1,0,1,0,synonyms,1,0,0
Slobino is a synonym of an eastomicrole.,slobino,eastomicrole,"nuater, pitorine",0,0,0,1,0,synonyms,0,1,0
Illarie is a synonym of a chandbag.,illarie,chandbag,"rescent, ribulard",0,0,0,1,0,synonyms,1,0,0
Nigglia is a synonym of a sing oute.,nigglia,sing oute,"movidex, privantosh",0,0,0,1,0,synonyms,0,0,1
Moundum is not a synonym of a gelant.,moundum,gelant,"gelant, sugaboration",0,1,0,1,0,synonyms,0,0,1
Eyeholokai is a synonym of a timbatsy.,eyeholokai,timbatsy,"buncand, timbatsy",0,0,0,1,0,synonyms,1,0,0
Incryogey is not a synonym of a helimitty.,incryogey,helimitty,"gelant, helimitty",0,1,0,1,0,synonyms,0,0,1
Carabia is not a synonym of a pothesia.,carabia,pothesia,"hostumber, govement",0,1,0,1,0,synonyms,0,1,0
Asystake is a synonym of a bodium.,asystake,bodium,"abrup, bodium",0,0,0,1,0,synonyms,1,0,0
Blacera is a synonym of a wization.,blacera,wization,"croscottlee, proctorsaw",0,0,0,1,0,synonyms,0,0,1
Cornograph is not a synonym of a brilbird.,cornograph,brilbird,"baction, brilbird",0,1,0,1,0,synonyms,0,0,1
Midana is a synonym of a chrishing.,midana,chrishing,"chrishing, jakobus",0,0,0,1,0,synonyms,1,0,0
Hemination is a synonym of an elfathy.,hemination,elfathy,"elfathy, schexia",0,0,0,1,0,synonyms,1,0,0
Placketpland is a synonym of a nudaikon.,placketpland,nudaikon,"schilanter 66, nudaikon",0,0,0,1,0,synonyms,0,1,0
Surnamender is a synonym of a dext.,surnamender,dext,"dowsking, sconcerage",0,0,0,1,0,synonyms,0,1,0
Morewdness is a synonym of a malevy.,morewdness,malevy,"chrishing, irress",0,0,0,1,0,synonyms,1,0,0
Goution is not a synonym of a scrazine.,goution,scrazine,"flescein, sunlignatan",0,1,0,1,0,synonyms,1,0,0
Incoma is not a synonym of contis.,incoma,contis,"contis, boarmism",0,1,0,1,0,synonyms,0,0,1
Morization is not a synonym of a softwareet.,morization,softwareet,"mavel, perman",0,1,0,1,0,synonyms,1,0,0
Deutschwe is not a synonym of inteness.,deutschwe,inteness,"inteness, chift",0,1,0,1,0,synonyms,0,0,1
Markovsky is a synonym of a goldama.,markovsky,goldama,"cochitter, goldama",0,0,0,1,0,synonyms,0,1,0
Rhodontosar is not a synonym of a contryphery.,rhodontosar,contryphery,"whormatty, barine",0,1,0,1,0,synonyms,0,0,1
Amorrier is a synonym of harvereness.,amorrier,harvereness,"wate mus, harvereness",0,0,0,1,0,synonyms,0,1,0
Guzzliness is a synonym of a nectionise.,guzzliness,nectionise,"nectionise, jakobus",0,0,0,1,0,synonyms,1,0,0
Helphiatituden is not a synonym of orderlus.,helphiatituden,orderlus,"lention, weberso",0,1,0,1,0,synonyms,0,1,0
Ticing is not a synonym of a mummee ade.,ticing,mummee ade,"hobblivor, mummee ade",0,1,0,1,0,synonyms,1,0,0
Toonet is a synonym of a defeathy.,toonet,defeathy,"expendance, cybor",0,0,0,1,0,synonyms,0,0,1
Rocaniac is a synonym of an ator.,rocaniac,ator,"canence, goldiness",0,0,0,1,0,synonyms,1,0,0
Impote is a synonym of jakobus.,impote,jakobus,"twitting, jakobus",0,0,0,1,0,synonyms,0,1,0
Svedbership is not a synonym of a collabound.,svedbership,collabound,"collabound, sea-coat",0,1,0,1,0,synonyms,1,0,0
Grangela is not a synonym of a quisliming.,grangela,quisliming,"quisliming, repositablet",0,1,0,1,0,synonyms,0,1,0
Litrine is not a synonym of a candmotor.,litrine,candmotor,"harkov, manzani",0,1,0,1,0,synonyms,0,0,1
Acchatch is a synonym of a maeroom.,acchatch,maeroom,"plumper sodics, auryl stense",0,0,0,1,0,synonyms,1,0,0
Harlation is a synonym of a galaxaca.,harlation,galaxaca,"maginess, bodium",0,0,0,1,0,synonyms,0,1,0
Trister is not a synonym of a lention.,trister,lention,"sination, cousand softwatefulfilliancer",0,1,0,1,0,synonyms,1,0,0
Sch is not a synonym of an emiesiosa.,sch,emiesiosa,"gener, emiesiosa",0,1,0,1,0,synonyms,0,1,0
Contre is not a synonym of a miliar.,contre,miliar,"jamment, miliar",0,1,0,1,0,synonyms,1,0,0
Acclimat is not a synonym of an inciding.,acclimat,inciding,"inciding, submark",0,1,0,1,0,synonyms,0,0,1
Jutlaype is a synonym of a gynaestherdun.,jutlaype,gynaestherdun,"wization, appling",0,0,0,1,0,synonyms,0,0,1
Glitrich is a synonym of a clashise.,glitrich,clashise,"clashise, tubat",0,0,0,1,0,synonyms,1,0,0
Schlor is not a synonym of exudatus pin.,schlor,exudatus pin,"ridoram, windustarior",0,1,0,1,0,synonyms,0,1,0
Pelligula is a synonym of a voluende.,pelligula,voluende,"voluende, depul",0,0,0,1,0,synonyms,1,0,0
Toteing is not a synonym of a clashise.,toteing,clashise,"pitorine, undings",0,1,0,1,0,synonyms,1,0,0
Crastola is a synonym of a rasheepherd.,crastola,rasheepherd,"rasheepherd, cavilitre",0,0,0,1,0,synonyms,0,0,1
Edwarez is a synonym of a gener.,edwarez,gener,"movidex, gouroys",0,0,0,1,0,synonyms,0,0,1
Righting is not a synonym of spiterness.,righting,spiterness,"nigading horing, spiterness",0,1,0,1,0,synonyms,0,0,1
Antailway is a synonym of a cousand softwatefulfilliancer.,antailway,cousand softwatefulfilliancer,"cousand softwatefulfilliancer, dysfundwich",0,0,0,1,0,synonyms,0,1,0
Factori is not a synonym of an inciding.,factori,inciding,"virging, chole",0,1,0,1,0,synonyms,0,1,0
Honencement is not a synonym of a muslip.,honencement,muslip,"lantness, oatmosis",0,1,0,1,0,synonyms,0,0,1
Pelligula is not a synonym of an orgation.,pelligula,orgation,"voluende, depul",0,1,0,1,0,synonyms,1,0,0
Cousness is a synonym of a yeshade.,cousness,yeshade,"yeshade, fini",0,0,0,1,0,synonyms,0,1,0
Fluidine is not a synonym of a paratcher.,fluidine,paratcher,"bottongs, adulle",0,1,0,1,0,synonyms,1,0,0
Exhibitics is a synonym of a speechwe.,exhibitics,speechwe,"viewisdaikon, quino",0,0,0,1,0,synonyms,1,0,0
Imate is a synonym of a sucree.,imate,sucree,"graphrage, sucree",0,0,0,1,0,synonyms,1,0,0
Arterney is a synonym of an incture.,arterney,incture,"brilitaly, ractor",0,0,0,1,0,synonyms,0,0,1
Mignnec is a synonym of a softwarez.,mignnec,softwarez,"contis, oxidifying",0,0,0,1,0,synonyms,1,0,0
Nuden is not a synonym of an exhibitree.,nuden,exhibitree,"lippin, captainter",0,1,0,1,0,synonyms,1,0,0
Compovere is not a synonym of a cathert.,compovere,cathert,"cathert, botto",0,1,0,1,0,synonyms,0,0,1
Furchent is a synonym of gyness.,furchent,gyness,"gyness, cavilitre",0,0,0,1,0,synonyms,0,0,1
Camounker is a synonym of a so-andyman.,camounker,so-andyman,"microweateralis, so-andyman",0,0,0,1,0,synonyms,0,1,0
Plainsing is not a synonym of a windustarior.,plainsing,windustarior,"minidingours, accompuring",0,1,0,1,0,synonyms,1,0,0
Farra is a synonym of a subheapop.,farra,subheapop,"sympaign, muggistbanise",0,0,0,1,0,synonyms,0,1,0
Banzo is not a synonym of an amburation.,banzo,amburation,"bookware, amburation",0,1,0,1,0,synonyms,0,1,0
Lity is not a synonym of a femaine.,lity,femaine,"femaine, romickless",0,1,0,1,0,synonyms,1,0,0
Tysitti is not a synonym of an airoppero pland.,tysitti,airoppero pland,"sta, rumber 83",0,1,0,1,0,synonyms,0,0,1
Amorrier is a synonym of a fluoretic.,amorrier,fluoretic,"wate mus, harvereness",0,0,0,1,0,synonyms,0,1,0
Scrushmeno is a synonym of a virging.,scrushmeno,virging,"moundle-nose, virging",0,0,0,1,0,synonyms,0,1,0
Mucketful is not a synonym of a refring.,mucketful,refring,"virging, morrhabbing",0,1,0,1,0,synonyms,0,1,0
Bobwhithy is not a synonym of a busework.,bobwhithy,busework,"busework, jouratta",0,1,0,1,0,synonyms,0,0,1
Pretter is a synonym of jakobus.,pretter,jakobus,"batrics, jakobus",0,0,0,1,0,synonyms,1,0,0
Backness is a synonym of a whoodworker.,backness,whoodworker,"tysonballus, whoodworker",0,0,0,1,0,synonyms,0,0,1
Calles is a synonym of clus.,calles,clus,"softwareet, clus",0,0,0,1,0,synonyms,0,1,0
Mour is a synonym of an oner 56.,mour,oner 56,"oner 56, brilbird",0,0,0,1,0,synonyms,1,0,0
Balla is a synonym of a diencery.,balla,diencery,"privantosh, drickneelness",0,0,0,1,0,synonyms,0,1,0
Groodworma is not a synonym of a mounder.,groodworma,mounder,"sightness, shadement",0,1,0,1,0,synonyms,1,0,0
Nurisation is a synonym of a zing-hora.,nurisation,zing-hora,"sheetor, souratablence",0,0,0,1,0,synonyms,0,0,1
Candness is not a synonym of caciousness.,candness,caciousness,"fluoretic, enrolly",0,1,0,1,0,synonyms,1,0,0
Dysfundenet is not a synonym of a chimet.,dysfundenet,chimet,"chimet, doctorall",0,1,0,1,0,synonyms,0,1,0
Kneelief is a synonym of a sebaucher.,kneelief,sebaucher,"wyvesthetent, sebaucher",0,0,0,1,0,synonyms,1,0,0
Mour is a synonym of a brilbird.,mour,brilbird,"oner 56, brilbird",0,0,0,1,0,synonyms,1,0,0
Summercheanolames is a synonym of a schilanter 66.,summercheanolames,schilanter 66,"schilanter 66, turboo",0,0,0,1,0,synonyms,1,0,0
Jutlaype is a synonym of an attenation.,jutlaype,attenation,"wization, appling",0,0,0,1,0,synonyms,0,0,1
Refuela is not a synonym of a bioter.,refuela,bioter,"penhamey, bioter",0,1,0,1,0,synonyms,0,1,0
Viewellish is not a synonym of a lippin.,viewellish,lippin,"lippin, ceable",0,1,0,1,0,synonyms,1,0,0
Zambole is not a synonym of a datiouse.,zambole,datiouse,"televant, clothesia",0,1,0,1,0,synonyms,0,1,0
Callina is not a synonym of a culositation.,callina,culositation,"paratcher, culositation",0,1,0,1,0,synonyms,1,0,0
Banzo is not a synonym of a bookware.,banzo,bookware,"bookware, amburation",0,1,0,1,0,synonyms,0,1,0
Rainslow is a synonym of a chole.,rainslow,chole,"chole, cologister",0,0,0,1,0,synonyms,1,0,0
Riveness is a synonym of gyness.,riveness,gyness,"portsis, gyness",0,0,0,1,0,synonyms,0,0,1
Novicism is not a synonym of a graphrage.,novicism,graphrage,"graphrage, thrinkpot",0,1,0,1,0,synonyms,0,1,0
Nairshiloh is not a synonym of an adulatance.,nairshiloh,adulatance,"punifica, priseastemp",0,1,0,1,0,synonyms,0,1,0
Crusation is a synonym of a threem.,crusation,threem,"choot, greging",0,0,0,1,0,synonyms,0,0,1
Ambleshiva is a synonym of a shtink.,ambleshiva,shtink,"shtink, greepfollo",0,0,0,1,0,synonyms,1,0,0
Prescein is a synonym of a plumper sodics.,prescein,plumper sodics,"plumper sodics, nementation",0,0,0,1,0,synonyms,1,0,0
Peson is a synonym of a schilanter 66.,peson,schilanter 66,"helimitty, reditution",0,0,0,1,0,synonyms,1,0,0
Airlin is not a synonym of a mountion.,airlin,mountion,"jeopaedie, asperglantiness",0,1,0,1,0,synonyms,1,0,0
Gliobline is not a synonym of a spergine.,gliobline,spergine,"spergine, conficalpod",0,1,0,1,0,synonyms,1,0,0
Tadpoink is a synonym of a slity.,tadpoink,slity,"rescent, slity",0,0,0,1,0,synonyms,1,0,0
Rudencrime is not a synonym of a cancephage.,rudencrime,cancephage,"panks, looner",0,1,0,1,0,synonyms,1,0,0
Arter is a synonym of a deteriet.,arter,deteriet,"pizz, mussion",0,0,0,1,0,synonyms,0,1,0
Swimwearia is a synonym of a cablenooze.,swimwearia,cablenooze,"crical scot, repositablet",0,0,0,1,0,synonyms,1,0,0
Prittaine is a synonym of a petuilegall.,prittaine,petuilegall,"myelief, petuilegall",0,0,0,1,0,synonyms,1,0,0
Lifell is a synonym of infinitens.,lifell,infinitens,"10000000000, so-andyman",0,0,0,1,0,synonyms,0,0,1
Sightle is a synonym of an inciding.,sightle,inciding,"orderlus, clothesia",0,0,0,1,0,synonyms,0,1,0
Pugling is not a synonym of a shtink.,pugling,shtink,"parchaif, paupasman majig",0,1,0,1,0,synonyms,1,0,0
Pathew is not a synonym of a monemaine.,pathew,monemaine,"pimpouriosa, monemaine",0,1,0,1,0,synonyms,1,0,0
Balless is not a synonym of a mooze.,balless,mooze,"fema, westor",0,1,0,1,0,synonyms,0,1,0
Mesmodie is not a synonym of a decadestine.,mesmodie,decadestine,"oxidifying, decadestine",0,1,0,1,0,synonyms,0,1,0
